cityid,cidade,lat,long,diasfrom,date,text
28,Osasco- São Paulo- Brazil,-23.5325,-46.79167,33,2020-03-23 01:17:10+00:00,Já peguei amigo,o máximo que tive além da dor de garganta e um pouco de falta de ar recebi orientação de ficar em casa por 14 dias e caso algum sintomas como fébre alta,ou respiração alterada,e um médico telefona 2 vezes por dia ,noturno,diurno Só terrorismo midiático tv RG
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-23 01:15:02+00:00,isso mesmo. ontem eu fiz um teleatendimento no sus via chat pq eu estive em contato com uma pessoa diagnosticada com pneumonia. me orientou a sair pra ir na ubs só em caso de febre e falta de ar grave.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-23 01:10:24+00:00,não é sintoma tenta manter a calma e fica de olho os sintomas mais sérios são febre tosse seca e falta de ar. A ansiedade pode pregar peças no corpo também espero que fique bem e calma! 
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-23 01:07:46+00:00,Estamos em época d resfriados e gripes o #VirusChines causa tosse seca e falta d ar a @AnnaHickmann_ não parece estar com falta d ar #DomingoEspetacular
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-23 00:42:22+00:00,fica de olho se vai ter febre nos primeiros dias. Eu to com o peito fechado e uma leve falta de ar faz uns 2 3 dias. Por hora sem calafrios ou sinal de febre. Se der febre ai já sei que peguei essa bagaça :(
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-23 00:41:28+00:00,To tendo tbm. Uma leve tosse e um pouco de falta de ar. Eu suspeito q seja relacionado aos produtos do meu serviço (tinta spray e óleo) mas to meio preocupada. Tbm tô sem febre é oq me tranquilizou pq todo mundo fala q a febre aparece no máximo nos 5 primeiros dias. Mas aparece
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-23 00:34:50+00:00,To com tosse tem uns dias mas não chegou a ponto de eu sentir falta de ar e nem estou com febre. Creio que eu to com uma rinite alérgica atacada e eu não posso nem abraçar minha mãe ):
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 23:56:22+00:00,"De acordo com a secretaria o paciente apresentava tosse e falta de ar. O homem relatou aos socorristas que é portador de bronquite asmática e teve contato com a advogada que testou positivo para Covid-19 após chegar de um congresso em Fortaleza (CE).".
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 22:46:25+00:00,Eles dividem a mesa em 4 pessoas. Um colega deu positivo afastaram todos da mesa 14 dias. No 6 dia ela começou com sintomas acaba na quarta o atestado. Ela mantém tosse falta de ar dor no corpo. E já avisaram pra ela voltar se não é Rua...
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 22:02:26+00:00,#edicao18 gostaria de saber dos doutores que estão no programa e dizem que é só para procurar hospitais com sintomas de falta de ar e febre duradoura pq tantos famosos conseguem realizar o teste sem nem apresentar tais sintomas?
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 21:52:54+00:00,Praticamente todos os sintomas 14 dias de atestado isolamento importante. Se liguem tosse seca coriza congestão diarreia dor no corpo febre cansaço e falta de ar. https://www.instagram.com/p/B-DTvHKnXcGPubCvM3xbX_tfeCv8ODxnUuuD5I0/?igshid=opmyyid2jezc
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 20:32:02+00:00,Medeiros você está com febre tosse falta de ar cansaço? Estamos vivendo o pior momento das nossas vidas com homens mulheres e crianças assustados no mundo todo. Você parlamentar debochado a hora que as mortes se avolumarem cobraremos de vocês e homens assustados são bichos
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 20:11:21+00:00,O SUS não está testando ninguém para covid-19. Conheço pessoas que estão com os sintomas coriza tosse e falta de ar e foram orientadas a voltar para casa e aguardar ou seja continuam transmitindo. Essas pessoas precisam ser isoladas. Vai dar merda !!
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 19:18:45+00:00,Só procure em caso de falta de ar e febre. Do contrário se preserve.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 17:45:22+00:00,acordei com tosse e agora falta de ar tomar um r******* e rezar p ser só ansiedade e passar
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 17:33:50+00:00,Falta de ar vem e vai. Leve dor no peito vem e vai. Dor de cabeça leve vem as vezes. Cada qual a seu momento. Temperatura abaixo dos 36° Garganta 100% Tosse zero. Não é COVID-19 Ansiedade atacando com força.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 16:43:03+00:00,Pode sim miga. Mas você ta podendo ficar de quarentena? Fique que ai não vai ter nenhum problema. Só monitorando os seus sintomas em casa mesmo... ir pro hospital só se tiver com febre ou falta de ar. Vai dar tudo certo 
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,33,2020-03-22 15:03:33+00:00,Puts minha vizinha está com falta de ar dor de cabeça febre e não saiu de casa 
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 13:13:50+00:00,E detalhe: ele disse isso dentro dum contexto. Ele falou isso pra garantir q as pessoas não fossem ao hospital apenas por conta de uma tosse ou espirro mas sim em casos de falta de ar. Isso pra não sobrecarregar o sistema de saúde. Ele não minimizou a situação como faz o Jair.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 07:22:15+00:00,to com crise de tosse espirro falta de ar e moleza no corpo não né? é coisa da minha cabeça né?
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 03:28:43+00:00,Desde o começo foi orientado pra somente ir a médico em casos de emergência! Não é qualquer gripe! Se tiver se sentindo muito mal com tosse falta de ar se informem bem antes de ir fazer exames!
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 03:07:41+00:00,E eu que tô sentindo que eu tô com febre to sentindo falta de ar mas aí agora eu não sei se é algo relacionado a corona ou então corona psicológica
29,Sorocaba- São Paulo- Brazil,-23.50167,-47.45806,32,2020-03-22 02:58:55+00:00,Começando bem... cansaço falta de ar e agora tosse seca... Espero que seja gripe
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 02:36:27+00:00,E que serão testados somente casos de pessoas que cheguem ao hospital com sintomas graves e ao mesmo tempo aparecer tantas celebridades postando videozinhos contando que estão com coronavirus mas estão bem isoladas sem sintomas sem febre sem falta de ar?
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 02:14:41+00:00,Briga com ela pra não sair mais de casa e só! Melhor assim geralmente a febre do COVID-19 é mais alta além do que geralmente é acompanhada de falta de ar e tosse. Se em três dias ela não piorou já é um ótimo sinal!
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 01:47:00+00:00,kkk calma tem q todos os sintomas tosse febre dor de garganta falta de ar...
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 01:38:53+00:00,febre tosse seca e falta de ar??????
30,São José dos Campos- São Paulo- Brazil,-23.17944,-45.88694,32,2020-03-22 01:17:55+00:00,então o cara falou lá na matéria falou que no dia seguinte já começou a sentir uma pressão no peito e 3 dias depois dos primeiros sintomas teve problema pra respirar acho que se não der febre nem falta de ar é só se isolar e ta safe
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 01:04:17+00:00,Melhoras! Eu estou com tosse já melhor e com falta de ar. Mas sei q a tosse veio pela rinite e a falta de ar emocional. Papai não esteve bem estes dias e fiquei muito nervosa. Estes sintomas são normais pra mim. Se tiver febre chamo o hospital. Rsrs
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 00:40:00+00:00,Parece começar com febre seguida por tosse seca. Após uma semana pode causar falta de ar com aproximadamente 20% dos pacientes necessitando de tratamento hospitalar. A infecção por COVID-19 raramente causar corrimento nasal espirros ou dor de garganta só 5% deles
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-22 00:10:50+00:00,Olá! Nesse momento vc deve observar e ficar ao máximo afastada das crianças. Não compartilhar talheres copos toalha e tal. Fique em casa nos próximos 14 dias. Caso piorar febre não baixar e falta de ar daí vai ao pronto-socorro.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-21 23:50:45+00:00,Eu to com gripe e tosse e agora tá me dando falta de ar espero que seja só bronquite 
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-21 23:29:35+00:00,80% das pessoas terão sintomas de resfriado comum (tosse coriza e dor de garganta) ou síndrome gripal (tosse+febre). só 15% desenvolverão a forma grave com falta de ar e 5% terão a forma crítica que levará a necessidade de UTI e ventilação mecânica.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-21 20:48:43+00:00,Eu sempre senti falta de ar na vida ora por sedentarismo ora por rinite e alergias ai e ora por ansiedade. Agora qualquer dificuldadezinha pra respirar eu já entro em pânico com medo de ter me contaminado.... ai bate ansiedade e piora a dificuldade...ai fica nesse ciclo... 
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-21 20:01:40+00:00,Moro você está com febre falta de ar cansaço coriza? Vá fazer a live com o PR sem máscara
31,Pirituba-Jaraguá- São Paulo- Brazil,-23.46561,-46.72812,32,2020-03-21 19:31:44+00:00,Dipirona ou Paracetamol NÃO toma Ibuprofeno monitora a febre faz inalação toma BASTANTE água fica longe de outras pessoas principalmente do grupo de risco se a tiver falta de ar vai ao hospital melhoras!
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-21 19:27:01+00:00,Só o espirro não indica nada pode até ser por ficar muito tempo em casa. Se tiver febre tosse e falta de ar aí é de preocupar. Baixe o app do Sus vai medindo a temperatura e por precaução não fiquem no mesmo cômodo não compartilhem talheres etc. 
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-21 18:30:15+00:00,Já se sabia que o coronavírus causa febre tosse falta de ar e até mesmo dificuldades respiratórias. Mas os otorrinolaringologistas agora estão alertando para outro sintoma que acreditam estar associado à doença 
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-21 17:17:39+00:00,tô com febre falta de ar e espirrando será que devo me preocupar?
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-21 16:10:01+00:00,Aqui não fizemos teste. Meu médico disse pra ir ao hospital só em caso de febre alta e falta de ar. Seguimos isolados e controlando os sintomas.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-21 15:12:49+00:00,Migo mas qual o tratamento que eles estão fazendo com vc? Por que vc está com falta de ar e febre? Eles não deveriam te encaminhar para tratamento rígido ou então fazer o teste?????
32,Jundiaí- São Paulo- Brazil,-23.18639,-46.88417,32,2020-03-21 14:56:54+00:00,Minha mãe acordou com tosse e com o nariz entupido mais não tah com febre e nem com falta de ar. Devo me preocupar ?
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,32,2020-03-21 14:44:13+00:00,Agora se os sintomas não melhorarem ou piorarem febre não abaixar e tiver falta de ar vá ao pronto-socorro.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 14:34:50+00:00,Se eu tiver uma crise de refluxo e ela afetar meu sistema respiratório eu vou simplesmente enlouquecer pq vai me dar falta de ar e tosse vou ficar achando q é corona
33,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,31,2020-03-21 14:11:28+00:00,Galera deu ruim pra mim :( acordei de madrugada com febre altíssima dor de garganta e falta de ar aí fui pro hospital e rapidamente pediram pra eu fazer vários exames e me isolaram. o resultado saiu agora deu que estou com sintomas de ser o amor da sua vida
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 13:56:08+00:00,vê se tem febre alta e falta de ar; se tiver isso tbm melhor ligar pro SAMU avisando que ela pode estar com COVID
34,Capão Redondo- São Paulo- Brazil,-23.65507,-47.63244,31,2020-03-21 13:40:40+00:00,e eu que acordei pra ir trabalhar e fiquei vomitando... dei graças a Deus que não era espirro tosse ou falta de ar 
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 13:19:52+00:00,Soranz! Você precisa ver os sintomas; Ta com febre alta vai ao hosp falta de ar vá pra emergência! Não tendo nenhum dos dois tente fazer o controle infelizmente as orgs públicas não vão atuar além disso
35,Itapevi- São Paulo- Brazil,-23.54889,-46.93417,31,2020-03-21 13:12:49+00:00,#vcnobemestar#bom dia estou com meu filho de 5 anos resfriado com tosse porém tosse de catarro reclamou um dia de dor de cabeça não teve febre e nem falta de ar o q devo fazer? Ele já teve pneumonia em dezembro estou preocupada
35,Itapevi- São Paulo- Brazil,-23.54889,-46.93417,31,2020-03-21 13:08:25+00:00,#vcnobemestar bom dia estou com meu filho de 5 anos resfriado com tosse porém tosse de catarro reclamou um dia de dor de cabeça não teve febre e nem falta de ar o q devo fazer? Ele já teve pneumonia em dezembro estou preocupada
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 12:50:49+00:00,Ah... Com certeza já estava rolando contágio local. Quando fui ao hospital tinha muita gente com tosse e falta de ar na sala de espera. Tanto que fui embora pensando que não saísse de lá ia transmitir o vírus de estivesse infectado ou pegar se não estivesse.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 12:32:21+00:00,Ontem eu tava mal né com tosse um pouco de falta de ar e cansaço hoje o Caio quer que eu vá ao supermercado com ele. Meu pai amado... da vontade de dar um tubão nele
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 11:48:04+00:00,A doença não é igual para todo mundo babaca deixa de ser idiota para de passar vergonha! Muitos terão só uma gripe não terão febre nem tampouco falta de ar.
36,Vinhedo- São Paulo- Brazil,-23.02972,-46.97528,31,2020-03-21 11:40:50+00:00,Tô com febre e falta de ar,nao posso morrer sem extourar no rap brooo 
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 11:01:56+00:00,Eu juro que ainda estou sem saber o que fazer na segunda-feira ir trabalhar pra segurar meu emprego ou ficar em casa e me dar folga por conta própria pra cuidar dessa tosse e falta de ar.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 04:57:41+00:00,Minha mãe teve falta de ar diarreia coriza e muita tosse durante uns 15 dias tratou como pneumonia... vai saber! Isso foi durante o carnaval...
37,São Caetano do Sul- São Paulo- Brazil,-23.62306,-46.55111,31,2020-03-21 04:34:49+00:00,Evita ir pro hospital amiga só vai se te der falta de ar ou febre muito alta e constante
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 04:31:04+00:00,COVID sem febre é muito improvável. Em relação à falta de ar uma dica importante: preste atenção se você consegue terminar uma frase normalmente sem precisar parar para tomar fôlego.
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 04:31:04+00:00,7) NÃO procure atendimento médico ao apresentar sintomas gripais. Apenas procure atendimento médico se ocorrer febre com tendência à elevação da mesma e/ou DESCONFORTO RESPIRATÓRIO. Falta de ar e febre são os principais indicativos de infecção COVID 19 neste momento de pandemia
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 04:09:50+00:00,Eu tbm estou (Por causa da tosse) e tenho amigos que tbm estão por outros sintomas (alguns com falta de ar). Mas vai ficar tudo bem 
2,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,31,2020-03-21 04:09:33+00:00,E ontem ele desmaiou na prova e tá há dias reclamando de falta de ar e febre... Será que ele pegou coronga com a barata? 
38,Atibaia- São Paulo- Brazil,-23.11694,-46.55028,31,2020-03-21 04:05:51+00:00,Estive em quarentena esses últimos dias,porém precisei sair ontem fazer compra o mercado estava lotado,pessoas comprando quilos e quilos de comida. Resumo hoje comecei com febre dores no corpo e leve falta de ar e de acordo com o médico é sinusite.
